origin,destination,departure,arrival,vehicle_class,price,fare,duration
MADRID,SEVILLA,2019-04-17 16:00:00,2019-04-17 18:30:00,Turista,76.3,Flexible,150
MADRID,SEVILLA,2019-04-17 16:00:00,2019-04-17 18:30:00,Turista,71.4938,Flexible,150
MADRID,BARCELONA,2019-04-17 16:00:00,2019-04-17 18:30:00,Turista,100.4,Promo,150
MADRID,BARCELONA,2019-04-17 16:30:00,2019-04-17 19:15:00,Turista,71.4938,Flexible,165
MADRID,SEVILLA,2019-04-17 16:30:00,2019-04-17 18:51:00,Turista,71.4938,Flexible,141
MADRID,BARCELONA,2019-04-17 16:30:00,2019-04-17 19:15:00,Turista,107.7,Flexible,165
MADRID,BARCELONA,2019-04-17 17:00:00,2019-04-17 19:30:00,Preferente,115.65,Promo,150
MADRID,SEVILLA,2019-04-17 17:00:00,2019-04-17 19:38:00,Turista,71.4938,Flexible,158
MADRID,SEVILLA,2019-04-17 17:00:00,2019-04-17 19:38:00,Preferente,71.4938,Flexible,158
MADRID,BARCELONA,2019-04-17 17:00:00,2019-04-17 19:30:00,Turista,127.1,Flexible,150
MADRID,BARCELONA,2019-04-17 17:00:00,2019-04-17 19:30:00,Preferente,71.4938,Promo,150
MADRID,BARCELONA,2019-04-17 17:30:00,2019-04-17 20:40:00,Turista,107.7,Flexible,190
MADRID,BARCELONA,2019-04-17 17:30:00,2019-04-17 20:40:00,Turista,71.4938,Flexible,190
MADRID,BARCELONA,2019-04-17 18:00:00,2019-04-17 20:30:00,Turista,78.8,Promo,150
MADRID,BARCELONA,2019-04-17 18:00:00,2019-04-17 20:30:00,Turista,71.4938,Promo,150
MADRID,SEVILLA,2019-04-17 18:00:00,2019-04-17 20:32:00,Preferente,71.4938,Flexible,152
MADRID,BARCELONA,2019-04-17 18:00:00,2019-04-17 20:30:00,Turista,100.4,Promo,150
MADRID,BARCELONA,2019-04-17 18:30:00,2019-04-17 21:20:00,Preferente,71.4938,Promo,170
MADRID,BARCELONA,2019-04-17 18:30:00,2019-04-17 21:20:00,Preferente,181.5,Flexible,170
MADRID,SEVILLA,2019-04-17 18:35:00,2019-04-17 21:08:00,Preferente,87.4,Flexible,153
MADRID,BARCELONA,2019-04-17 19:00:00,2019-04-17 21:30:00,Preferente,115.65,Promo,150
MADRID,SEVILLA,2019-04-17 19:00:00,2019-04-17 21:38:00,Turista,71.4938,Flexible,158
MADRID,SEVILLA,2019-04-17 19:00:00,2019-04-17 21:38:00,Turista,76.3,Flexible,158
MADRID,BARCELONA,2019-04-17 19:30:00,2019-04-17 22:40:00,Turista,107.7,Flexible,190
MADRID,BARCELONA,2019-04-17 19:30:00,2019-04-17 22:40:00,Turista,71.4938,Flexible,190
MADRID,SEVILLA,2019-04-17 19:30:00,2019-04-17 22:05:00,Turista,71.4938,Flexible,155
MADRID,SEVILLA,2019-04-17 20:00:00,2019-04-17 22:21:00,Turista,76.3,Flexible,141
MADRID,BARCELONA,2019-04-17 20:00:00,2019-04-17 22:30:00,Turista,127.1,Flexible,150
MADRID,BARCELONA,2019-04-17 20:30:00,2019-04-17 23:40:00,Preferente,181.5,Flexible,190
MADRID,SEVILLA,2019-04-17 21:25:00,2019-04-18 00:10:00,Turista,62.2,Flexible,165
MADRID,BARCELONA,2019-04-17 21:25:00,2019-04-17 23:55:00,Turista Plus,90.5,Promo,150
MADRID,BARCELONA,2019-04-17 21:25:00,2019-04-17 23:55:00,Turista,85.1,Promo,150
MADRID,BARCELONA,2019-04-18 05:50:00,2019-04-18 08:55:00,Preferente,83.5,Promo,185
MADRID,SEVILLA,2019-04-18 06:20:00,2019-04-18 09:16:00,Turista,43.55,Promo,176
MADRID,BARCELONA,2019-04-18 06:30:00,2019-04-18 09:20:00,Preferente,83.5,Promo,170
MADRID,SEVILLA,2019-04-18 07:00:00,2019-04-18 09:55:00,Preferente,71.4938,Flexible,175
MADRID,SEVILLA,2019-04-18 07:00:00,2019-04-18 09:55:00,Turista,62.2,Flexible,175
MADRID,SEVILLA,2019-04-18 07:00:00,2019-04-18 09:32:00,Turista,76.3,Flexible,152
MADRID,BARCELONA,2019-04-18 07:00:00,2019-04-18 09:30:00,Preferente,115.65,Promo,150
MADRID,BARCELONA,2019-04-18 07:00:00,2019-04-18 09:30:00,Turista,88.95,Promo,150
MADRID,SEVILLA,2019-04-18 07:00:00,2019-04-18 09:32:00,Turista,71.4938,Flexible,152
MADRID,SEVILLA,2019-04-18 07:00:00,2019-04-18 09:55:00,Turista,71.4938,Flexible,175
MADRID,BARCELONA,2019-04-18 07:30:00,2019-04-18 10:40:00,Turista Plus,90.5,Promo,190
MADRID,BARCELONA,2019-04-18 07:30:00,2019-04-18 10:40:00,Preferente,71.4938,Promo,190
MADRID,BARCELONA,2019-04-18 07:30:00,2019-04-18 10:40:00,Preferente,83.5,Promo,190
MADRID,BARCELONA,2019-04-18 07:30:00,2019-04-18 10:40:00,Preferente,98.0,Promo,190
MADRID,BARCELONA,2019-04-18 08:00:00,2019-04-18 10:30:00,Turista,88.95,Promo,150
MADRID,SEVILLA,2019-04-18 08:00:00,2019-04-18 10:32:00,Turista,71.4938,Flexible,152
MADRID,SEVILLA,2019-04-18 08:00:00,2019-04-18 10:32:00,Turista,76.3,Flexible,152
MADRID,BARCELONA,2019-04-18 08:00:00,2019-04-18 10:30:00,Turista,100.4,Promo,150
MADRID,BARCELONA,2019-04-18 08:30:00,2019-04-18 11:15:00,Preferente,112.55,Promo,165
MADRID,SEVILLA,2019-04-18 08:30:00,2019-04-18 11:14:00,Turista,71.4938,Flexible,164
MADRID,BARCELONA,2019-04-18 08:30:00,2019-04-18 11:15:00,Preferente,71.4938,Promo,165
MADRID,SEVILLA,2019-04-18 09:00:00,2019-04-18 11:38:00,Turista,76.3,Flexible,158
MADRID,SEVILLA,2019-04-18 09:00:00,2019-04-18 11:38:00,Turista,71.4938,Flexible,158
MADRID,SEVILLA,2019-04-18 09:00:00,2019-04-18 11:38:00,Turista Plus,71.4938,Flexible,158
MADRID,BARCELONA,2019-04-18 09:30:00,2019-04-18 12:34:00,Turista,107.7,Flexible,184
MADRID,SEVILLA,2019-04-18 09:45:00,2019-04-18 12:27:00,Turista,71.4938,Flexible,162
MADRID,SEVILLA,2019-04-18 09:45:00,2019-04-18 12:27:00,Turista,62.2,Flexible,162
MADRID,SEVILLA,2019-04-18 10:00:00,2019-04-18 12:32:00,Turista,71.4938,Flexible,152
MADRID,SEVILLA,2019-04-18 10:00:00,2019-04-18 12:32:00,Turista,76.3,Flexible,152
MADRID,SEVILLA,2019-04-18 10:00:00,2019-04-18 12:32:00,Turista Plus,91.5,Flexible,152
MADRID,BARCELONA,2019-04-18 10:30:00,2019-04-18 13:15:00,Turista Plus,102.15,Promo,165
MADRID,BARCELONA,2019-04-18 10:30:00,2019-04-18 13:15:00,Turista,107.7,Flexible,165
MADRID,SEVILLA,2019-04-18 11:00:00,2019-04-18 13:32:00,Turista,71.4938,Flexible,152
MADRID,SEVILLA,2019-04-18 11:00:00,2019-04-18 13:32:00,Turista,76.3,Flexible,152
MADRID,SEVILLA,2019-04-18 11:05:00,2019-04-18 13:41:00,Preferente,87.4,Flexible,156
MADRID,SEVILLA,2019-04-18 11:05:00,2019-04-18 13:41:00,Preferente,61.2,Promo,156
MADRID,BARCELONA,2019-04-18 11:30:00,2019-04-18 14:40:00,Turista Plus,102.15,Promo,190
MADRID,BARCELONA,2019-04-18 11:30:00,2019-04-18 14:40:00,Turista Plus,129.3,Flexible,190
MADRID,BARCELONA,2019-04-18 11:30:00,2019-04-18 14:40:00,Turista,107.7,Flexible,190
MADRID,BARCELONA,2019-04-18 11:30:00,2019-04-18 14:40:00,Turista Plus,71.4938,Promo,190
MADRID,SEVILLA,2019-04-18 12:00:00,2019-04-18 14:32:00,Turista con enlace,71.4938,Flexible,152
MADRID,PONFERRADA,2019-04-18 12:20:00,2019-04-18 18:52:00,Turista con enlace,71.4938,Flexible,392
MADRID,BARCELONA,2019-04-18 12:30:00,2019-04-18 15:30:00,Preferente,181.5,Flexible,180
MADRID,BARCELONA,2019-04-18 12:30:00,2019-04-18 15:30:00,Turista,107.7,Flexible,180
MADRID,SEVILLA,2019-04-18 13:00:00,2019-04-18 15:40:00,Turista,76.3,Flexible,160
MADRID,SEVILLA,2019-04-18 13:00:00,2019-04-18 15:40:00,Turista con enlace,71.4938,Flexible,160
MADRID,SEVILLA,2019-04-18 13:10:00,2019-04-18 20:51:00,Turista con enlace,45.8,Flexible,461
MADRID,SEVILLA,2019-04-18 13:10:00,2019-04-18 20:51:00,Turista con enlace,71.4938,Flexible,461
MADRID,BARCELONA,2019-04-18 13:25:00,2019-04-18 16:24:00,Turista,107.7,Flexible,179
MADRID,SEVILLA,2019-04-18 13:30:00,2019-04-18 16:05:00,Preferente,71.4938,Flexible,155
MADRID,SEVILLA,2019-04-18 13:30:00,2019-04-18 16:05:00,Turista,71.4938,Flexible,155
MADRID,SEVILLA,2019-04-18 14:00:00,2019-04-18 16:32:00,Preferente,71.4938,Flexible,152
MADRID,BARCELONA,2019-04-18 14:30:00,2019-04-18 17:21:00,Turista,107.7,Flexible,171
MADRID,PONFERRADA,2019-04-18 14:40:00,2019-04-18 18:52:00,Turista con enlace,62.4,Flexible,252
MADRID,BARCELONA,2019-04-18 15:30:00,2019-04-18 18:40:00,Turista Plus,102.15,Promo,190
MADRID,BARCELONA,2019-04-18 15:30:00,2019-04-18 18:40:00,Preferente,71.4938,Promo,190
MADRID,SEVILLA,2019-04-18 16:00:00,2019-04-18 18:30:00,Preferente,128.5,Flexible,150
MADRID,BARCELONA,2019-04-18 16:30:00,2019-04-18 19:15:00,Turista,107.7,Flexible,165
MADRID,BARCELONA,2019-04-18 16:30:00,2019-04-18 19:15:00,Turista Plus,102.15,Promo,165
MADRID,SEVILLA,2019-04-18 17:00:00,2019-04-18 19:38:00,Turista,71.4938,Flexible,158
MADRID,SEVILLA,2019-04-18 17:00:00,2019-04-18 19:38:00,Turista,76.3,Flexible,158
MADRID,BARCELONA,2019-04-18 17:30:00,2019-04-18 20:40:00,Turista,107.7,Flexible,190
MADRID,BARCELONA,2019-04-18 17:30:00,2019-04-18 20:40:00,Preferente,71.4938,Promo,190
MADRID,SEVILLA,2019-04-18 18:00:00,2019-04-18 20:32:00,Turista,71.4938,Flexible,152
MADRID,SEVILLA,2019-04-18 18:00:00,2019-04-18 20:32:00,Turista,76.3,Flexible,152
MADRID,BARCELONA,2019-04-18 18:30:00,2019-04-18 21:20:00,Turista Plus,90.5,Promo,170
MADRID,BARCELONA,2019-04-18 18:30:00,2019-04-18 21:20:00,Preferente,98.0,Promo,170
MADRID,SEVILLA,2019-04-18 19:00:00,2019-04-18 21:38:00,Turista,76.3,Flexible,158
MADRID,BARCELONA,2019-04-18 19:00:00,2019-04-18 21:30:00,Preferente,115.65,Promo,150
MADRID,BARCELONA,2019-04-18 19:30:00,2019-04-18 22:40:00,Preferente,71.4938,Promo,190
MADRID,BARCELONA,2019-04-18 19:30:00,2019-04-18 22:40:00,Turista,85.1,Promo,190
MADRID,BARCELONA,2019-04-18 20:30:00,2019-04-18 23:40:00,Turista,71.4938,Promo,190
MADRID,BARCELONA,2019-04-18 20:30:00,2019-04-18 23:40:00,Preferente,83.5,Promo,190
MADRID,BARCELONA,2019-04-18 20:30:00,2019-04-18 23:40:00,Turista,85.1,Promo,190
MADRID,SEVILLA,2019-04-18 20:35:00,2019-04-18 23:15:00,Turista Plus,71.4938,Promo,160
MADRID,SEVILLA,2019-04-18 20:35:00,2019-04-18 23:15:00,Turista,76.3,Flexible,160
MADRID,SEVILLA,2019-04-18 21:25:00,2019-04-19 00:10:00,Turista Plus,71.4938,Promo,165
MADRID,SEVILLA,2019-04-18 21:25:00,2019-04-19 00:10:00,Turista Plus,58.95,Promo,165
MADRID,BARCELONA,2019-04-18 21:25:00,2019-04-18 23:55:00,Turista,66.75,Promo,150
MADRID,BARCELONA,2019-04-18 21:25:00,2019-04-18 23:55:00,Turista Plus,80.15,Promo,150
MADRID,BARCELONA,2019-04-19 05:50:00,2019-04-19 08:55:00,Turista,58.15,Promo,185
MADRID,BARCELONA,2019-04-19 05:50:00,2019-04-19 08:55:00,Turista,66.75,Promo,185
MADRID,BARCELONA,2019-04-19 07:00:00,2019-04-19 09:30:00,Turista,71.4938,Promo,150
MADRID,SEVILLA,2019-04-19 07:00:00,2019-04-19 09:55:00,Turista,49.15,Promo,175
MADRID,BARCELONA,2019-04-19 07:00:00,2019-04-19 09:30:00,Turista,68.65,Promo,150
MADRID,BARCELONA,2019-04-19 07:30:00,2019-04-19 10:40:00,Turista,75.4,Promo,190
MADRID,SEVILLA,2019-04-19 08:00:00,2019-04-19 10:32:00,Turista,76.3,Flexible,152
MADRID,SEVILLA,2019-04-19 08:00:00,2019-04-19 10:32:00,Turista,60.3,Promo,152
MADRID,SEVILLA,2019-04-19 08:00:00,2019-04-19 10:32:00,Turista,71.4938,Promo,152
MADRID,SEVILLA,2019-04-19 08:30:00,2019-04-19 11:14:00,Turista,71.4938,Promo,164
MADRID,SEVILLA,2019-04-19 08:30:00,2019-04-19 11:14:00,Turista,71.4938,Flexible,164
MADRID,SEVILLA,2019-04-19 08:30:00,2019-04-19 11:14:00,Preferente,71.4938,Promo,164
MADRID,BARCELONA,2019-04-19 08:30:00,2019-04-19 11:15:00,Turista,85.1,Promo,165
MADRID,SEVILLA,2019-04-19 09:00:00,2019-04-19 11:38:00,Preferente,69.4,Promo,158
MADRID,SEVILLA,2019-04-19 09:00:00,2019-04-19 11:38:00,Turista,76.3,Flexible,158
MADRID,BARCELONA,2019-04-19 09:30:00,2019-04-19 12:34:00,Turista,85.1,Promo,184
MADRID,BARCELONA,2019-04-19 09:30:00,2019-04-19 12:34:00,Turista,107.7,Flexible,184
MADRID,SEVILLA,2019-04-19 09:45:00,2019-04-19 12:27:00,Turista,71.4938,Flexible,162
MADRID,BARCELONA,2019-04-19 10:30:00,2019-04-19 13:15:00,Preferente,71.4938,Promo,165
MADRID,BARCELONA,2019-04-19 10:30:00,2019-04-19 13:15:00,Preferente,98.0,Promo,165
MADRID,SEVILLA,2019-04-19 11:00:00,2019-04-19 13:32:00,Turista,76.3,Flexible,152
MADRID,BARCELONA,2019-04-19 11:30:00,2019-04-19 14:40:00,Turista,107.7,Flexible,190
MADRID,SEVILLA,2019-04-19 12:00:00,2019-04-19 14:32:00,Preferente,69.4,Promo,152
MADRID,SEVILLA,2019-04-19 12:00:00,2019-04-19 14:32:00,Preferente,71.4938,Promo,152
MADRID,BARCELONA,2019-04-19 12:30:00,2019-04-19 15:30:00,Turista,71.4938,Flexible,180
MADRID,BARCELONA,2019-04-19 12:30:00,2019-04-19 15:30:00,Turista,107.7,Flexible,180
MADRID,SEVILLA,2019-04-19 13:00:00,2019-04-19 15:40:00,Turista,60.3,Promo,160
MADRID,SEVILLA,2019-04-19 13:00:00,2019-04-19 15:40:00,Preferente,69.4,Promo,160
MADRID,SEVILLA,2019-04-19 13:00:00,2019-04-19 15:40:00,Turista,53.4,Promo,160
MADRID,SEVILLA,2019-04-19 13:10:00,2019-04-19 20:51:00,Turista con enlace,45.8,Flexible,461
MADRID,BARCELONA,2019-04-19 13:25:00,2019-04-19 16:24:00,Turista,85.1,Promo,179
MADRID,BARCELONA,2019-04-19 13:25:00,2019-04-19 16:24:00,Preferente,98.0,Promo,179
MADRID,SEVILLA,2019-04-19 13:30:00,2019-04-19 16:05:00,Turista,71.4938,Promo,155
MADRID,SEVILLA,2019-04-19 14:00:00,2019-04-19 16:32:00,Preferente,59.1,Promo,152
MADRID,BARCELONA,2019-04-19 14:30:00,2019-04-19 17:21:00,Turista,71.4938,Promo,171
MADRID,PONFERRADA,2019-04-19 14:40:00,2019-04-19 18:52:00,Turista con enlace,43.7,Promo,252
MADRID,PONFERRADA,2019-04-19 14:40:00,2019-04-19 18:33:00,Turista con enlace,44.7,Promo +,233
MADRID,BARCELONA,2019-04-19 15:30:00,2019-04-19 18:40:00,Preferente,98.0,Promo,190
MADRID,BARCELONA,2019-04-19 15:30:00,2019-04-19 18:40:00,Preferente,71.4938,Promo,190
MADRID,BARCELONA,2019-04-19 15:30:00,2019-04-19 18:40:00,Turista,107.7,Flexible,190
MADRID,SEVILLA,2019-04-19 16:00:00,2019-04-19 18:30:00,Turista,53.4,Promo,150
MADRID,SEVILLA,2019-04-19 16:00:00,2019-04-19 18:30:00,Turista,60.3,Promo,150
MADRID,BARCELONA,2019-04-19 16:30:00,2019-04-19 19:15:00,Preferente,83.5,Promo,165
MADRID,BARCELONA,2019-04-19 16:30:00,2019-04-19 19:15:00,Turista,85.1,Promo,165
MADRID,SEVILLA,2019-04-19 17:00:00,2019-04-19 19:38:00,Turista,71.4938,Promo,158
MADRID,SEVILLA,2019-04-19 17:00:00,2019-04-19 19:38:00,Turista,53.4,Promo,158
MADRID,BARCELONA,2019-04-19 17:30:00,2019-04-19 20:40:00,Preferente,98.0,Promo,190
MADRID,BARCELONA,2019-04-19 17:30:00,2019-04-19 20:40:00,Turista,85.1,Promo,190
MADRID,SEVILLA,2019-04-19 18:00:00,2019-04-19 20:32:00,Turista,53.4,Promo,152
MADRID,BARCELONA,2019-04-19 18:30:00,2019-04-19 21:20:00,Turista,85.1,Promo,170
MADRID,SEVILLA,2019-04-19 19:00:00,2019-04-19 21:38:00,Turista,76.3,Flexible,158
MADRID,BARCELONA,2019-04-19 19:00:00,2019-04-19 21:30:00,Preferente,98.55,Promo,150
MADRID,SEVILLA,2019-04-19 19:00:00,2019-04-19 21:38:00,Turista,53.4,Promo,158
MADRID,BARCELONA,2019-04-19 19:00:00,2019-04-19 21:30:00,Turista,88.95,Promo,150
MADRID,SEVILLA,2019-04-19 19:00:00,2019-04-19 21:38:00,Turista,71.4938,Promo,158
MADRID,BARCELONA,2019-04-19 19:30:00,2019-04-19 22:40:00,Preferente,71.4938,Promo,190
MADRID,SEVILLA,2019-04-19 20:35:00,2019-04-19 23:15:00,Turista,47.3,Promo,160
MADRID,SEVILLA,2019-04-19 20:35:00,2019-04-19 23:15:00,Turista,53.4,Promo,160
MADRID,SEVILLA,2019-04-19 20:35:00,2019-04-19 23:15:00,Turista Plus,72.3,Promo,160
MADRID,SEVILLA,2019-04-19 21:25:00,2019-04-20 00:10:00,Turista,71.4938,Promo,165
MADRID,SEVILLA,2019-04-19 21:25:00,2019-04-20 00:10:00,Turista,49.15,Promo,165
MADRID,BARCELONA,2019-04-19 21:25:00,2019-04-19 23:55:00,Turista,40.95,Promo,150
MADRID,BARCELONA,2019-04-19 21:25:00,2019-04-19 23:55:00,Turista,66.75,Promo,150
MADRID,BARCELONA,2019-04-20 06:20:00,2019-04-20 09:29:00,Turista,66.75,Promo,189
MADRID,BARCELONA,2019-04-20 06:20:00,2019-04-20 09:29:00,Turista Plus,69.8,Promo,189
MADRID,SEVILLA,2019-04-20 07:00:00,2019-04-20 09:55:00,Turista,71.4938,Promo,175
MADRID,SEVILLA,2019-04-20 07:00:00,2019-04-20 09:55:00,Turista,49.15,Promo,175
MADRID,BARCELONA,2019-04-20 07:30:00,2019-04-20 10:40:00,Turista,71.4938,Promo,190
MADRID,BARCELONA,2019-04-20 07:30:00,2019-04-20 10:40:00,Turista,66.75,Promo,190
MADRID,BARCELONA,2019-04-20 07:30:00,2019-04-20 10:40:00,Turista,75.4,Promo,190
MADRID,SEVILLA,2019-04-20 08:00:00,2019-04-20 10:32:00,Turista,53.4,Promo,152
MADRID,SEVILLA,2019-04-20 08:00:00,2019-04-20 10:32:00,Turista,47.3,Promo,152
MADRID,SEVILLA,2019-04-20 08:30:00,2019-04-20 11:14:00,Turista,71.4938,Promo,164
MADRID,BARCELONA,2019-04-20 08:30:00,2019-04-20 11:15:00,Turista,85.1,Promo,165
MADRID,SEVILLA,2019-04-20 08:30:00,2019-04-20 11:14:00,Turista,71.4938,Flexible,164
MADRID,BARCELONA,2019-04-20 08:30:00,2019-04-20 11:15:00,Turista,75.4,Promo,165
MADRID,SEVILLA,2019-04-20 09:00:00,2019-04-20 11:38:00,Turista,53.4,Promo,158
MADRID,SEVILLA,2019-04-20 09:00:00,2019-04-20 11:38:00,Turista,60.3,Promo,158
MADRID,SEVILLA,2019-04-20 09:00:00,2019-04-20 11:38:00,Turista,76.3,Flexible,158
MADRID,BARCELONA,2019-04-20 09:30:00,2019-04-20 12:34:00,Turista,85.1,Promo,184
MADRID,SEVILLA,2019-04-20 09:45:00,2019-04-20 12:27:00,Turista,62.2,Flexible,162
MADRID,SEVILLA,2019-04-20 09:45:00,2019-04-20 12:27:00,Turista,71.4938,Flexible,162
MADRID,SEVILLA,2019-04-20 10:00:00,2019-04-20 12:32:00,Turista,53.4,Promo,152
MADRID,SEVILLA,2019-04-20 10:00:00,2019-04-20 12:32:00,Turista,60.3,Promo,152
MADRID,BARCELONA,2019-04-20 10:30:00,2019-04-20 13:15:00,Turista,107.7,Flexible,165
MADRID,BARCELONA,2019-04-20 10:30:00,2019-04-20 13:15:00,Preferente,140.0,Flexible,165
MADRID,SEVILLA,2019-04-20 11:00:00,2019-04-20 13:32:00,Turista,60.3,Promo,152
MADRID,SEVILLA,2019-04-20 11:00:00,2019-04-20 13:32:00,Preferente,71.4938,Promo,152
MADRID,SEVILLA,2019-04-20 11:05:00,2019-04-20 13:41:00,Turista,67.2,Flexible,156
MADRID,SEVILLA,2019-04-20 11:05:00,2019-04-20 13:41:00,Preferente,61.2,Promo,156
MADRID,BARCELONA,2019-04-20 11:30:00,2019-04-20 14:40:00,Turista,107.7,Flexible,190
MADRID,PONFERRADA,2019-04-20 12:20:00,2019-04-20 18:52:00,Turista con enlace,71.4938,Flexible,392
MADRID,BARCELONA,2019-04-20 12:30:00,2019-04-20 15:30:00,Turista,107.7,Flexible,180
MADRID,BARCELONA,2019-04-20 12:30:00,2019-04-20 15:30:00,Preferente,71.4938,Promo,180
MADRID,BARCELONA,2019-04-20 12:30:00,2019-04-20 15:30:00,Turista,75.4,Promo,180
MADRID,SEVILLA,2019-04-20 13:10:00,2019-04-20 20:51:00,Turista con enlace,34.35,Promo +,461
MADRID,SEVILLA,2019-04-20 13:10:00,2019-04-20 20:51:00,Turista con enlace,45.8,Flexible,461
MADRID,SEVILLA,2019-04-20 13:10:00,2019-04-20 20:51:00,Turista con enlace,71.4938,Promo +,461
MADRID,BARCELONA,2019-04-20 13:25:00,2019-04-20 16:24:00,Turista,71.4938,Flexible,179
MADRID,SEVILLA,2019-04-20 14:00:00,2019-04-20 16:32:00,Turista,60.3,Promo,152
MADRID,SEVILLA,2019-04-20 14:00:00,2019-04-20 16:32:00,Turista,71.4938,Promo,152
MADRID,PONFERRADA,2019-04-20 14:40:00,2019-04-20 18:33:00,Turista con enlace,54.1,Flexible,233
MADRID,PONFERRADA,2019-04-20 14:40:00,2019-04-20 18:52:00,Turista con enlace,71.4938,Flexible,252
MADRID,PONFERRADA,2019-04-20 14:40:00,2019-04-20 18:52:00,Turista con enlace,57.0,Flexible,252
MADRID,BARCELONA,2019-04-20 15:30:00,2019-04-20 18:40:00,Turista,107.7,Flexible,190
MADRID,BARCELONA,2019-04-20 15:30:00,2019-04-20 18:40:00,Preferente,140.0,Flexible,190
MADRID,SEVILLA,2019-04-20 16:00:00,2019-04-20 18:30:00,Preferente,61.45,Promo,150
MADRID,BARCELONA,2019-04-20 16:30:00,2019-04-20 19:15:00,Turista,107.7,Flexible,165
MADRID,BARCELONA,2019-04-20 16:30:00,2019-04-20 19:15:00,Turista,71.4938,Flexible,165
MADRID,SEVILLA,2019-04-20 17:00:00,2019-04-20 19:38:00,Turista,60.3,Promo,158
MADRID,SEVILLA,2019-04-20 17:00:00,2019-04-20 19:38:00,Turista,76.3,Flexible,158
MADRID,BARCELONA,2019-04-20 17:30:00,2019-04-20 20:40:00,Turista Plus,102.15,Promo,190
MADRID,SEVILLA,2019-04-20 18:00:00,2019-04-20 20:32:00,Turista,76.3,Flexible,152
MADRID,SEVILLA,2019-04-20 18:00:00,2019-04-20 20:32:00,Turista,60.3,Promo,152
MADRID,SEVILLA,2019-04-20 18:00:00,2019-04-20 20:32:00,Turista,71.4938,Promo,152
MADRID,SEVILLA,2019-04-20 18:35:00,2019-04-20 21:08:00,Turista,67.2,Flexible,153
MADRID,BARCELONA,2019-04-20 19:30:00,2019-04-20 22:40:00,Preferente,86.8,Promo,190
MADRID,BARCELONA,2019-04-20 19:30:00,2019-04-20 22:40:00,Turista,75.4,Promo,190
MADRID,BARCELONA,2019-04-20 20:30:00,2019-04-20 23:40:00,Preferente,86.8,Promo,190
MADRID,BARCELONA,2019-04-20 20:30:00,2019-04-20 23:40:00,Turista,85.1,Promo,190
MADRID,BARCELONA,2019-04-20 20:30:00,2019-04-20 23:40:00,Turista Plus,102.15,Promo,190
MADRID,SEVILLA,2019-04-20 20:35:00,2019-04-20 23:15:00,Turista,60.3,Promo,160
MADRID,SEVILLA,2019-04-20 20:35:00,2019-04-20 23:15:00,Turista,53.4,Promo,160
MADRID,SEVILLA,2019-04-20 20:35:00,2019-04-20 23:15:00,Turista,76.3,Flexible,160
MADRID,SEVILLA,2019-04-20 21:25:00,2019-04-21 00:10:00,Turista,43.55,Promo,165
MADRID,BARCELONA,2019-04-21 06:20:00,2019-04-21 09:29:00,Preferente,68.95,Promo,189
MADRID,BARCELONA,2019-04-21 06:20:00,2019-04-21 09:29:00,Turista,66.75,Promo,189
MADRID,SEVILLA,2019-04-21 07:00:00,2019-04-21 09:55:00,Turista Plus,58.95,Promo,175
MADRID,SEVILLA,2019-04-21 07:00:00,2019-04-21 09:55:00,Turista,43.55,Promo,175
MADRID,SEVILLA,2019-04-21 07:00:00,2019-04-21 09:55:00,Turista,71.4938,Promo,175
MADRID,BARCELONA,2019-04-21 07:30:00,2019-04-21 10:40:00,Turista,75.4,Promo,190
MADRID,BARCELONA,2019-04-21 07:30:00,2019-04-21 10:40:00,Turista,66.75,Promo,190
MADRID,BARCELONA,2019-04-21 08:30:00,2019-04-21 11:15:00,Turista,85.1,Promo,165
MADRID,BARCELONA,2019-04-21 08:30:00,2019-04-21 11:15:00,Turista,75.4,Promo,165
MADRID,SEVILLA,2019-04-21 08:30:00,2019-04-21 11:14:00,Turista,71.4938,Flexible,164
MADRID,SEVILLA,2019-04-21 09:00:00,2019-04-21 11:38:00,Turista,76.3,Flexible,158
MADRID,BARCELONA,2019-04-21 09:30:00,2019-04-21 12:34:00,Turista,75.4,Promo,184
MADRID,BARCELONA,2019-04-21 09:30:00,2019-04-21 12:34:00,Turista,107.7,Flexible,184
MADRID,BARCELONA,2019-04-21 10:30:00,2019-04-21 13:15:00,Turista,107.7,Flexible,165
MADRID,BARCELONA,2019-04-21 10:30:00,2019-04-21 13:15:00,Preferente,127.05,Promo,165
MADRID,BARCELONA,2019-04-21 10:30:00,2019-04-21 13:15:00,Preferente,71.4938,Promo,165
MADRID,SEVILLA,2019-04-21 11:00:00,2019-04-21 13:32:00,Preferente,71.4938,Promo,152
MADRID,SEVILLA,2019-04-21 11:00:00,2019-04-21 13:32:00,Turista,71.4938,Flexible,152
MADRID,SEVILLA,2019-04-21 11:00:00,2019-04-21 13:32:00,Turista,76.3,Flexible,152
MADRID,SEVILLA,2019-04-21 11:05:00,2019-04-21 13:41:00,Preferente,61.2,Promo,156
MADRID,BARCELONA,2019-04-21 11:30:00,2019-04-21 14:40:00,Turista,107.7,Flexible,190
MADRID,SEVILLA,2019-04-21 12:00:00,2019-04-21 14:32:00,Turista,76.3,Flexible,152
MADRID,SEVILLA,2019-04-21 12:00:00,2019-04-21 14:32:00,Preferente,89.95,Promo,152
MADRID,BARCELONA,2019-04-21 12:30:00,2019-04-21 15:30:00,Turista Plus,102.15,Promo,180
